Episode,Total Steps,Episode Reward,Actor Loss,Critic Loss,Actor LR,Buffer Size
361,114335,-5.494642229743464,nan,14645.28515625,1e-06,114335
362,114415,-5.34923090423995,nan,20566.109375,1e-06,114415
363,114476,-2.092153644061688,nan,17950.30859375,1e-06,114476
364,114525,-2.8067997911610787,nan,17332.978515625,1e-06,114525
365,114594,-8.211593510487557,nan,17893.478515625,1e-06,114594
366,114652,-2.946824444448162,nan,12436.037109375,1e-06,114652
367,114703,-1.7428887621172358,nan,18875.9609375,1e-06,114703
368,114775,-5.6134597886668205,nan,18918.16796875,1e-06,114775
369,114835,-3.021827897608831,nan,15026.4375,1e-06,114835
370,114901,-2.7494591455823887,nan,15756.5390625,1e-06,114901
371,114952,-3.2933928913477786,nan,18797.716796875,1e-06,114952
372,115009,-0.14512022359189025,nan,18365.71484375,1e-06,115009
373,116609,376.3444543156562,nan,8985.21875,1e-06,116609
374,116657,-3.7524858730559085,nan,18442.859375,1e-06,116657
375,117077,65.49411622996217,nan,18884.48046875,1e-06,117077
376,117242,1.3742265315911766,nan,11148.31640625,1e-06,117242
377,117327,-5.141890660667849,nan,8602.7724609375,1e-06,117327
378,117380,-3.429967180741916,nan,9538.30859375,1e-06,117380
379,117432,-3.1597982364621524,nan,16941.982421875,1e-06,117432
380,117485,-1.2328774109927476,nan,13094.142578125,1e-06,117485
381,117540,-3.98575863727227,nan,18539.109375,1e-06,117540
382,117593,-2.7344838141354986,nan,18635.11328125,1e-06,117593
383,117882,43.219174493825605,nan,22321.8515625,1e-06,117882
384,117976,0.40345253732407294,nan,19205.80078125,1e-06,117976
385,118064,-1.4258719301068687,nan,24145.9296875,1e-06,118064
386,119664,357.5623419848445,nan,27211.03515625,1e-06,119664
387,119746,5.6162264906310835,nan,28767.484375,1e-06,119746
388,119822,4.494638241912531,nan,20459.6328125,1e-06,119822
389,120880,206.77269854236567,nan,18502.12109375,1e-06,120880
390,120957,0.6805521140081154,nan,21696.291015625,1e-06,120957
391,121045,-7.392838536023027,nan,17482.0703125,1e-06,121045
392,121101,-3.4510588786080225,nan,24942.6015625,1e-06,121101
393,121173,-5.7539747579018155,nan,22178.5390625,1e-06,121173
394,121218,-7.580095076158597,nan,22466.046875,1e-06,121218
395,121307,-7.139102639523266,nan,21740.884765625,1e-06,121307
396,121395,-4.173125711277684,nan,15927.21875,1e-06,121395
397,121499,-5.29402342841745,nan,15382.71875,1e-06,121499
398,121558,-2.9294698730192277,nan,19472.28515625,1e-06,121558
399,121691,2.5790325929149667,nan,17873.44921875,1e-06,121691
400,121806,4.277673752150466,nan,25132.57421875,1e-06,121806
401,121873,-7.289977001141779,nan,12411.681640625,1e-06,121873
402,121917,-5.1861076355405356,nan,20206.55859375,1e-06,121917
403,121959,-5.37241848541431,nan,25962.81640625,1e-06,121959
404,122026,-7.0912866163982695,nan,17740.818359375,1e-06,122026
405,122073,-4.629580458648244,nan,18706.375,1e-06,122073
406,122119,-4.304409890800495,nan,18335.453125,1e-06,122119
407,122169,-3.613459836831341,nan,14302.8662109375,1e-06,122169
408,122226,-1.8741519307831904,nan,29271.017578125,1e-06,122226
409,122297,-6.692203954131655,nan,27781.376953125,1e-06,122297
410,122344,-4.425422553131182,nan,21435.33984375,1e-06,122344
411,123877,281.4861559851719,nan,22457.0,1e-06,123877
412,124059,18.269396639925503,nan,29706.73828125,1e-06,124059
413,125659,368.98919685195995,nan,23407.6953125,1e-06,125659
414,127259,374.22827865816487,nan,32940.45703125,1e-06,127259
415,127330,4.4083458807851645,nan,31441.6640625,1e-06,127330
416,128363,207.30178544677239,nan,30230.830078125,1e-06,128363
417,128443,1.0431995624184616,nan,26450.8203125,1e-06,128443
418,128539,-0.22391299647573426,nan,26317.6875,1e-06,128539
419,128627,-2.286351139659504,nan,25481.3046875,1e-06,128627
420,128728,3.974375810438808,nan,18624.2109375,1e-06,128728
421,128869,8.960822047694894,nan,30938.8671875,1e-06,128869
422,128977,-3.0990164842109014,nan,30443.70703125,1e-06,128977
423,129065,0.3118257597497376,nan,9720.4248046875,1e-06,129065
424,129113,-7.5584026055349085,nan,27072.05859375,1e-06,129113
425,129159,-7.17216158833531,nan,23458.5234375,1e-06,129159
426,129207,-3.6340976863790244,nan,21679.865234375,1e-06,129207
427,130807,348.45815812717774,nan,19977.1796875,1e-06,130807
428,132407,360.41190405841763,nan,14931.173828125,1e-06,132407
429,132453,-2.4534263084859553,nan,12920.650390625,1e-06,132453
430,132510,-7.415283392309336,nan,14036.6572265625,1e-06,132510
431,134110,367.2740702252299,nan,12159.74609375,1e-06,134110
432,134182,-1.4320453582739692,nan,13119.046875,1e-06,134182
433,135782,371.66992032850146,nan,13198.197265625,1e-06,135782
434,135862,5.192239231742915,nan,7344.1494140625,1e-06,135862
435,135945,2.9348503229996723,nan,8501.2197265625,1e-06,135945
436,137545,373.49196053978767,nan,8628.134765625,1e-06,137545
437,137590,-2.529489822045538,nan,6224.2568359375,1e-06,137590
438,139190,374.5853629914007,nan,10124.833984375,1e-06,139190
439,139272,6.067729016108689,nan,10753.5966796875,1e-06,139272
440,139379,-6.2259800485933585,nan,6671.64501953125,1e-06,139379
441,140979,323.4239786020318,nan,8592.2509765625,1e-06,140979
442,142579,377.57480508823215,nan,5883.58203125,1e-06,142579
443,142641,2.8161292968953173,nan,7649.75732421875,1e-06,142641
444,142683,-2.8735042018292694,nan,5614.6220703125,1e-06,142683
445,142725,-4.1470779668683,nan,6239.1845703125,1e-06,142725
446,142768,-4.146990261502426,nan,9146.98828125,1e-06,142768
447,142819,-1.0685653516234535,nan,7165.625,1e-06,142819
448,142867,-0.77431842538744,nan,3201.4130859375,1e-06,142867
449,142941,-9.364364071315265,nan,5727.51513671875,1e-06,142941
450,143016,-4.009001926840728,nan,6334.5576171875,1e-06,143016
451,144110,216.39015267786579,nan,4640.01318359375,1e-06,144110
452,144166,-0.39113889476687547,nan,6836.13623046875,1e-06,144166
453,145766,378.93817476955803,nan,3882.37353515625,1e-06,145766
454,145827,1.6201504159090305,nan,5148.294921875,1e-06,145827
455,147427,372.6261140264822,nan,5417.19482421875,1e-06,147427
456,147500,4.649775683701886,nan,7428.9521484375,1e-06,147500
457,147604,11.705753523897092,nan,8410.3720703125,1e-06,147604
458,147706,4.795227429070673,nan,5804.1923828125,1e-06,147706
459,147793,-2.8513301749480737,nan,8048.328125,1e-06,147793
460,147849,-1.999029903019352,nan,5655.02783203125,1e-06,147849
461,147935,-5.50436198982026,nan,5393.92822265625,1e-06,147935
462,148064,-0.3292580883105689,nan,5337.06640625,1e-06,148064
463,148140,0.9208881801296105,nan,4683.65234375,1e-06,148140
464,148193,-5.314826731477374,nan,11900.87890625,1e-06,148193
465,149793,698.9947733356347,nan,7300.6630859375,1e-06,149793
466,149838,4.820216846450217,nan,6500.5517578125,1e-06,149838
467,151438,367.1774106813676,nan,10158.6689453125,1e-06,151438
468,151491,-2.4678986450968967,nan,6757.00927734375,1e-06,151491
469,153091,372.2732452933843,nan,10400.890625,1e-06,153091
470,153140,-1.8878557752086191,nan,9058.693359375,1e-06,153140
471,153181,-3.7365179682648995,nan,10567.8359375,1e-06,153181
472,153225,-3.7591484011308722,nan,5973.8095703125,1e-06,153225
473,154825,381.91521905346804,nan,9451.2939453125,1e-06,154825
474,154867,-3.0927537415094424,nan,17661.107421875,1e-06,154867
475,154909,-4.3573990548767085,nan,10308.0654296875,1e-06,154909
476,156509,369.81155970916154,nan,13649.20703125,1e-06,156509
477,158109,371.71769559866755,nan,11081.94921875,1e-06,158109
478,158152,-3.6473217652830545,nan,25032.48828125,1e-06,158152
479,159752,366.26509093098167,nan,16010.06640625,1e-06,159752
480,159794,-3.4896945728439785,nan,17741.55078125,1e-06,159794
481,161394,363.2328590875532,nan,38610.046875,1e-06,161394
482,161435,-4.820998929459131,nan,40450.1171875,1e-06,161435
483,163035,360.66479732031513,nan,45508.515625,1e-06,163035
484,163078,-2.614707327081635,nan,43235.65625,1e-06,163078
485,164678,360.70831072610343,nan,37953.53125,1e-06,164678
486,164770,8.91209904446557,nan,48189.78125,1e-06,164770
487,166370,341.761108929981,nan,62982.9765625,1e-06,166370
488,166511,3.7248378237266078,nan,62217.4921875,1e-06,166511
489,166576,-3.282598673315144,nan,52928.390625,1e-06,166576
490,166640,1.9511552566899049,nan,30665.66796875,1e-06,166640
491,166709,-1.4993417850215511,nan,57548.23046875,1e-06,166709
492,168309,660.118003844457,nan,63262.7109375,1e-06,168309
493,168350,-0.003392436171660407,nan,67392.328125,1e-06,168350
494,169950,163.60195230358474,nan,58453.640625,1e-06,169950
495,170003,-1.0533648164737972,nan,88286.546875,1e-06,170003
496,170042,-5.1530506626874155,nan,32590.83984375,1e-06,170042
497,170406,33.75644418975274,nan,62279.4296875,1e-06,170406
498,172006,122.87489111795213,nan,74086.671875,1e-06,172006
499,173606,130.30166762825152,nan,67855.8359375,1e-06,173606
500,175206,141.54299202997268,nan,109853.4140625,1e-06,175206
501,176806,118.87787275302767,nan,44508.359375,1e-06,176806
502,178406,163.4011288695705,nan,112117.1953125,1e-06,178406
503,180006,160.44552767418128,nan,142418.328125,1e-06,180006
504,180745,70.8124119187201,nan,91282.0625,1e-06,180745
505,180814,0.5747462941457968,nan,96396.671875,1e-06,180814
506,180918,9.985763637876623,nan,85876.234375,1e-06,180918
507,180975,-1.8675102965382617,nan,150655.453125,1e-06,180975
508,181074,7.153257848526785,nan,128174.9296875,1e-06,181074
509,181141,-1.1508873245134073,nan,97679.4296875,1e-06,181141
510,181209,-0.9876775019497259,nan,118190.1796875,1e-06,181209
511,181272,-4.774911091736411,nan,116490.3515625,1e-06,181272
512,182872,379.8338039708692,nan,100098.609375,1e-06,182872
513,184472,384.8032208718731,nan,86302.671875,1e-06,184472
514,184518,-2.677339665524598,nan,69663.15625,1e-06,184518
515,184564,-6.511945167092405,nan,112547.5,1e-06,184564
516,186164,380.52031422238116,nan,158054.09375,1e-06,186164
517,187764,389.26537754263694,nan,140867.15625,1e-06,187764
518,187808,-3.719766263300425,nan,114470.71875,1e-06,187808
519,187852,-7.638766141764283,nan,89129.734375,1e-06,187852
520,189452,385.5503188283842,nan,112562.171875,1e-06,189452
521,189491,-3.9701103476220414,nan,113348.703125,1e-06,189491
522,191091,389.19757539244205,nan,143696.90625,1e-06,191091
523,191129,-6.16612232057065,nan,106043.328125,1e-06,191129
524,192729,374.95423325010665,nan,112206.515625,1e-06,192729
525,192769,-4.322584317537596,nan,94584.0390625,1e-06,192769
526,194369,382.2856891889354,nan,135869.625,1e-06,194369
527,194408,-5.77389900925685,nan,114164.5703125,1e-06,194408
528,196008,378.7321932349609,nan,133010.28125,1e-06,196008
529,196046,-5.9736342842796395,nan,79063.375,1e-06,196046
530,197646,373.0250239350908,nan,98658.9609375,1e-06,197646
531,197685,-5.8516301053182636,nan,160875.15625,1e-06,197685
532,199285,381.15997897535283,nan,112314.375,1e-06,199285
533,199325,-4.425332465796662,nan,85006.0625,1e-06,199325
534,200925,380.6732028198352,nan,106129.9375,1e-06,200925
535,200964,-4.845627573207245,nan,105941.734375,1e-06,200964
536,202564,378.9510853000999,nan,77203.375,1e-06,202564
537,202604,-4.027344864182953,nan,111817.171875,1e-06,202604
538,204204,382.6980128171651,nan,82771.625,1e-06,204204
539,204247,-4.0434520139096515,nan,90225.609375,1e-06,204247
540,205847,387.9683773109724,nan,65002.671875,1e-06,205847
541,205886,-4.136715054213261,nan,85454.609375,1e-06,205886
542,207486,385.82609495953886,nan,106032.421875,1e-06,207486
543,207531,-2.9897778585848993,nan,80019.5859375,1e-06,207531
544,209131,380.1638302914781,nan,128328.796875,1e-06,209131
545,209171,-5.443067585723139,nan,112586.2109375,1e-06,209171
546,210771,383.1292306646454,nan,132922.1875,1e-06,210771
547,212371,387.8658396710355,nan,121853.734375,1e-06,212371
548,212417,-3.1005817574371184,nan,70951.875,1e-06,212417
549,214017,380.7859957595474,nan,104130.078125,1e-06,214017
550,215617,383.834021208061,nan,89171.40625,1e-06,215617
551,215661,-2.278683843290951,nan,113049.78125,1e-06,215661
552,215724,-5.723334450240818,nan,37681.34375,1e-06,215724
553,215773,-8.288615052917292,nan,77050.4765625,1e-06,215773
554,217373,368.106211745375,nan,94726.28125,1e-06,217373
555,218973,380.32532809537764,nan,165063.34375,1e-06,218973
556,220573,381.49622956307337,nan,53359.98828125,1e-06,220573
557,220618,-2.405480725953356,nan,92900.1171875,1e-06,220618
558,222218,384.52025861324375,nan,81788.5703125,1e-06,222218
559,222263,-2.404415571857765,nan,56901.671875,1e-06,222263
560,223863,367.05744291595016,nan,78817.9609375,1e-06,223863
561,223902,-4.622230236446232,nan,46256.5546875,1e-06,223902
562,223966,-7.178299684551259,nan,78410.7578125,1e-06,223966
563,225566,378.3597225718561,nan,70826.96875,1e-06,225566
564,225608,-2.544130976933525,nan,60157.4296875,1e-06,225608
565,225662,-8.18544529980599,nan,20237.265625,1e-06,225662
566,227262,382.07540021148105,nan,80525.75,1e-06,227262
567,227302,-4.096889763016873,nan,54805.890625,1e-06,227302
568,227353,-5.351192455292669,nan,69103.640625,1e-06,227353
569,228953,381.9215929890841,nan,52240.8828125,1e-06,228953
570,228995,-4.301012989315615,nan,62183.19140625,1e-06,228995
571,230595,379.76350410218305,nan,102907.28125,1e-06,230595
572,230637,-3.9979324499268802,nan,59346.6484375,1e-06,230637
573,232237,383.9868974964439,nan,45797.52734375,1e-06,232237
574,232281,-1.7131950705794043,nan,44321.77734375,1e-06,232281
575,232326,-5.445137530641978,nan,42936.6484375,1e-06,232326
576,232377,-6.891125717270751,nan,77753.28125,1e-06,232377
577,233977,376.2325553584218,nan,58292.86328125,1e-06,233977
578,235577,374.0097330434316,nan,19850.93359375,1e-06,235577
579,237177,381.69648513535174,nan,49018.55078125,1e-06,237177
580,238777,384.1893525007967,nan,33619.8671875,1e-06,238777
581,240377,381.0046713164215,nan,44414.203125,1e-06,240377
582,241977,383.3033021222676,nan,33403.0078125,1e-06,241977
583,243577,380.3166331518739,nan,24887.79296875,1e-06,243577
584,245177,382.7474194335857,nan,32430.2109375,1e-06,245177
585,246777,366.57740077341714,nan,26172.0390625,1e-06,246777
586,246836,0.5613865818797592,nan,29017.095703125,1e-06,246836
587,248436,383.53325109973565,nan,29890.97265625,1e-06,248436
588,250036,377.70767467371684,nan,27318.3359375,1e-06,250036
589,250076,-3.9338700510566538,nan,24201.92578125,1e-06,250076
590,250157,5.720564961978189,nan,23682.931640625,1e-06,250157
591,250203,-2.5583360512645372,nan,21155.26953125,1e-06,250203
592,250258,-1.6116872473556292,nan,21176.0078125,1e-06,250258
593,250372,3.1607076977566813,nan,26115.046875,1e-06,250372
594,251972,382.3215265391912,nan,27635.08984375,1e-06,251972
595,253572,384.33534736115007,nan,30537.076171875,1e-06,253572
596,253618,-1.3736591167929397,nan,28845.31640625,1e-06,253618
597,255218,378.7865973220331,nan,17979.693359375,1e-06,255218
598,256818,384.1638948652338,nan,24540.83984375,1e-06,256818
599,258418,384.70291981740286,nan,45093.0078125,1e-06,258418
600,260018,380.28603186473583,nan,16327.712890625,1e-06,260018
601,261618,378.4912868627884,nan,7680.37158203125,1e-06,261618
602,261658,-2.596884844637505,nan,9991.5625,1e-06,261658
603,263258,386.6024333675676,nan,33114.1484375,1e-06,263258
604,264858,384.54093076248836,nan,41635.75,1e-06,264858
605,264922,1.3408166588969124,nan,11026.92578125,1e-06,264922
606,264974,0.24997088859841377,nan,16352.12109375,1e-06,264974
607,265143,21.173605854387166,nan,13271.05859375,1e-06,265143
608,266743,367.5219581908826,nan,21192.443359375,1e-06,266743
609,268343,387.4979429852012,nan,35831.9140625,1e-06,268343
610,269943,386.1458506714684,nan,17746.015625,1e-06,269943
611,271543,383.77920980712753,nan,17386.64453125,1e-06,271543
612,273143,387.36345537013256,nan,36990.5546875,1e-06,273143
613,273182,-4.726769929459967,nan,21205.84765625,1e-06,273182
614,274782,383.55783692113255,nan,17815.99609375,1e-06,274782
615,274823,-3.837059290630772,nan,15745.236328125,1e-06,274823
616,276423,363.9289610293802,nan,33767.02734375,1e-06,276423
617,276463,-6.605158695244532,nan,15693.6962890625,1e-06,276463
618,278063,358.7815979184113,nan,15964.1552734375,1e-06,278063
619,278127,1.5512935891419986,nan,16024.1796875,1e-06,278127
620,278194,2.5879577882371425,nan,20257.734375,1e-06,278194
621,279794,386.79577958027534,nan,10863.4453125,1e-06,279794
622,279836,-2.6069573289786687,nan,13828.2158203125,1e-06,279836
623,281436,365.2272056953224,nan,19632.890625,1e-06,281436
624,283036,386.9141191262221,nan,20254.37890625,1e-06,283036
625,283082,-2.2647874615330386,nan,13886.330078125,1e-06,283082
626,283222,11.0628712276437,nan,12302.853515625,1e-06,283222
627,283294,0.29481790146890674,nan,11657.7421875,1e-06,283294
628,283338,-7.546716134837423,nan,10655.458984375,1e-06,283338
629,283428,-3.1155757009802967,nan,39352.8359375,1e-06,283428
630,283523,-9.42706321228573,nan,11921.48828125,1e-06,283523
631,285123,384.1844981764342,nan,19121.421875,1e-06,285123
632,285175,-0.3520609385933806,nan,13751.1279296875,1e-06,285175
633,285290,0.07551758711497492,nan,11314.23046875,1e-06,285290
634,286890,377.64903828428146,nan,22011.873046875,1e-06,286890
635,286944,0.2945674768736435,nan,51649.7578125,1e-06,286944
636,288544,357.86629661099266,nan,14855.064453125,1e-06,288544
637,288583,-4.7332796055326165,nan,8580.9609375,1e-06,288583
638,288680,-1.8207019967681806,nan,35577.3671875,1e-06,288680
639,288783,7.148306946525333,nan,22521.6640625,1e-06,288783
640,288886,2.8662486746730558,nan,20842.828125,1e-06,288886
641,288959,3.3979667400289273,nan,14831.1591796875,1e-06,288959
642,289075,7.231399579412459,nan,11363.91796875,1e-06,289075
643,289138,-2.238013696377604,nan,27349.70703125,1e-06,289138
644,289254,-8.73500905617878,nan,17862.970703125,1e-06,289254
645,289368,-3.1731382654029208,nan,19620.0703125,1e-06,289368
646,290968,372.4441901901601,nan,16923.685546875,1e-06,290968
647,291016,-1.3389442812475014,nan,15130.1181640625,1e-06,291016
648,291053,-6.643483211272031,nan,22191.85546875,1e-06,291053
649,292653,345.6772043743387,nan,13190.990234375,1e-06,292653
650,294253,373.5308845906092,nan,8818.0859375,1e-06,294253
651,294295,-2.2893285305819884,nan,15848.0751953125,1e-06,294295
652,295895,290.43318870265756,nan,29811.748046875,1e-06,295895
653,295938,-1.9233490574708139,nan,21923.42578125,1e-06,295938
654,295983,-3.6848620946886346,nan,31480.396484375,1e-06,295983
655,296038,-2.0050891806888984,nan,36535.44140625,1e-06,296038
656,296100,-7.505579890275644,nan,34506.484375,1e-06,296100
657,296190,-7.123973705285361,nan,13151.7509765625,1e-06,296190
658,296236,-9.322617554138189,nan,20229.802734375,1e-06,296236
659,296324,-9.68144487697678,nan,12890.3056640625,1e-06,296324
660,296364,-8.698145941808566,nan,25094.21484375,1e-06,296364
661,297964,386.6637631382875,nan,18566.236328125,1e-06,297964
662,298008,-2.7221752109168333,nan,20880.197265625,1e-06,298008
663,298084,-1.439001389058932,nan,12675.263671875,1e-06,298084
664,298133,-0.9182242343388793,nan,21741.26953125,1e-06,298133
665,298221,0.3468368852566499,nan,18075.283203125,1e-06,298221
666,298322,1.185103519204663,nan,24009.23828125,1e-06,298322
667,298367,-4.61752635170927,nan,31906.92578125,1e-06,298367
668,298449,0.5266837542999241,nan,12226.5263671875,1e-06,298449
669,300049,376.1769464719717,nan,20546.0078125,1e-06,300049
670,300097,-1.385370775627587,nan,49625.5625,1e-06,300097
671,300259,-2.5652904687876097,nan,45795.7109375,1e-06,300259
672,301859,338.5216136597323,nan,11836.619140625,1e-06,301859
673,303459,380.0515343872332,nan,20061.32421875,1e-06,303459
674,303566,3.497231082988426,nan,19167.38671875,1e-06,303566
675,303661,3.5096315238164895,nan,32911.34765625,1e-06,303661
676,303767,0.12079292261456942,nan,66748.53125,1e-06,303767
677,305367,368.0992484780209,nan,32260.22265625,1e-06,305367
678,306967,368.4449846025184,nan,31801.4921875,1e-06,306967
679,308567,364.72062941091,nan,4994.52783203125,1e-06,308567
680,310167,368.35339448486394,nan,9912.734375,1e-06,310167
681,310241,-5.295031595225427,nan,16015.837890625,1e-06,310241
682,311841,366.33261479810113,nan,14558.3037109375,1e-06,311841
683,313441,367.24728562826647,nan,25059.3359375,1e-06,313441
684,313548,-1.8813552655550136,nan,16303.98046875,1e-06,313548
685,313605,-4.666243904190674,nan,16099.9599609375,1e-06,313605
686,313701,-4.957177419430351,nan,16149.435546875,1e-06,313701
687,313845,-5.68305887609651,nan,14664.19921875,1e-06,313845
688,313910,-6.169731802006976,nan,11643.30859375,1e-06,313910
689,315510,366.55831084869044,nan,11712.6669921875,1e-06,315510
690,317110,353.1506500527391,nan,13486.54296875,1e-06,317110
691,317166,-5.266644447556994,nan,7945.0087890625,1e-06,317166
692,318766,361.43389700664767,nan,9532.337890625,1e-06,318766
693,320366,375.3404817069172,nan,8051.85009765625,1e-06,320366
694,321966,374.65940630525296,nan,18880.52734375,1e-06,321966
695,322005,-6.401827680287304,nan,9690.2568359375,1e-06,322005
696,323605,369.5743014004392,nan,12208.55078125,1e-06,323605
697,323670,-1.1089985232349502,nan,9330.0546875,1e-06,323670
698,323752,6.312661335390139,nan,10782.6435546875,1e-06,323752
699,323809,0.3615988758062425,nan,7932.7841796875,1e-06,323809
700,323862,-1.1560542550857758,nan,10112.6005859375,1e-06,323862
701,323940,-1.861288330923804,nan,17697.814453125,1e-06,323940
702,324068,14.10122485859303,nan,15226.4921875,1e-06,324068
703,325668,375.05278424957714,nan,8040.818359375,1e-06,325668
704,327268,353.89013404031954,nan,6845.2841796875,1e-06,327268
705,327347,0.4141138532554116,nan,14902.2158203125,1e-06,327347
706,328947,370.36966657273484,nan,8324.728515625,1e-06,328947
707,330547,374.1560063524414,nan,12998.9287109375,1e-06,330547
708,330616,-0.07374944717835241,nan,10651.091796875,1e-06,330616
709,332216,374.0797157021799,nan,12481.662109375,1e-06,332216
710,333816,368.6972302650781,nan,11112.6240234375,1e-06,333816
711,333871,-2.656308359748831,nan,18585.05859375,1e-06,333871
712,333931,-5.6017619929711735,nan,13089.830078125,1e-06,333931
713,333987,-0.44006700847811153,nan,17676.240234375,1e-06,333987
714,335587,372.10949479781755,nan,11835.6796875,1e-06,335587
715,337187,370.93851831324366,nan,19337.384765625,1e-06,337187
716,338787,374.670858012371,nan,11517.052734375,1e-06,338787
717,340387,368.6183729988853,nan,10034.48828125,1e-06,340387
718,340438,-2.8591299477217547,nan,9857.40625,1e-06,340438
719,342038,372.65851215981826,nan,7414.12841796875,1e-06,342038
720,343638,369.0141622049853,nan,30671.15234375,1e-06,343638
721,343719,-3.24264471001118,nan,24193.248046875,1e-06,343719
722,343813,-5.964217712581861,nan,15098.599609375,1e-06,343813
723,343868,-3.4668872791262864,nan,11764.4306640625,1e-06,343868
724,345468,355.7227547459808,nan,9835.9267578125,1e-06,345468
725,347068,375.2564624960554,nan,14876.677734375,1e-06,347068
726,347108,-5.660152736066541,nan,29741.33203125,1e-06,347108
727,347168,-5.868556261953977,nan,19522.5078125,1e-06,347168
728,348768,366.4205662184922,nan,16993.70703125,1e-06,348768
729,348816,-3.5679712270262343,nan,35035.9140625,1e-06,348816
730,348907,-7.423029926984276,nan,9098.6396484375,1e-06,348907
731,348954,-6.612986648161774,nan,21444.49609375,1e-06,348954
732,350554,365.72636602542184,nan,14894.697265625,1e-06,350554
733,352154,369.39526094663637,nan,35544.890625,1e-06,352154
734,353754,368.2576502696759,nan,43837.359375,1e-06,353754
735,355354,365.77424368115607,nan,43462.40625,1e-06,355354
736,356954,376.04514049576807,nan,42245.453125,1e-06,356954
737,357124,1.4350616674715475,nan,35409.6015625,1e-06,357124
738,357212,-7.642343861680246,nan,29627.7734375,1e-06,357212
