Episode,Total Steps,Episode Reward,Average Reward,Best Reward,Actor Loss,Critic Loss,Actor LR,Buffer Size
621,41863,0.8999999999999417,-0.656000000000036,17.55000000000025,-17.73986053466797,4.792463302612305,3e-05,41863
622,41924,-0.6000000000000565,-0.6640000000000359,17.55000000000025,0,3.8107802867889404,3e-05,41924
623,41979,-1.6500000000000457,-0.6565000000000367,17.55000000000025,-17.9357967376709,4.461555480957031,3e-05,41979
624,42076,-0.9000000000001025,-0.7280000000000393,17.55000000000025,0,4.4392290115356445,3e-05,42076
625,42168,-3.1500000000000874,-0.7330000000000395,17.55000000000025,0,4.285297393798828,3e-05,42168
626,42221,-2.0000000000000266,-0.7305000000000399,17.55000000000025,-17.950857162475586,4.0047607421875,3e-05,42221
627,42274,-2.0000000000000275,-0.7350000000000398,17.55000000000025,0,4.373217582702637,3e-05,42274
628,42327,-1.9999999999999991,-0.756500000000039,17.55000000000025,-17.808429718017578,4.235935688018799,3e-05,42327
629,42418,-3.600000000000069,-0.7760000000000392,17.55000000000025,0,3.978043556213379,3e-05,42418
630,42477,-0.9500000000000499,-0.7800000000000388,17.55000000000025,-17.639389038085938,4.423589706420898,3e-05,42477
631,42530,-2.0000000000000187,-0.7820000000000382,17.55000000000025,0,4.184247970581055,3e-05,42530
632,42613,3.2499999999999742,-0.7400000000000381,17.55000000000025,-17.64651107788086,4.501221656799316,3e-05,42613
633,42663,-2.250000000000001,-0.7425000000000377,17.55000000000025,-17.879295349121094,4.375705242156982,3e-05,42663
634,42718,-1.6500000000000457,-0.7565000000000376,17.55000000000025,0,4.719825267791748,3e-05,42718
635,42767,-2.1499999999999835,-0.8030000000000367,17.55000000000025,-18.071531295776367,4.474937438964844,3e-05,42767
636,42820,-2.000000000000041,-0.8065000000000367,17.55000000000025,0,4.037721157073975,3e-05,42820
637,42872,-1.9000000000000101,-0.8055000000000365,17.55000000000025,0,3.7190475463867188,3e-05,42872
638,42931,-0.9500000000000499,-0.8220000000000363,17.55000000000025,-18.175737380981445,4.770389556884766,3e-05,42931
639,43009,-2.3000000000000718,-0.8435000000000364,17.55000000000025,-17.711280822753906,4.491270065307617,3e-05,43009
640,43094,-1.9000000000000847,-0.8470000000000368,17.55000000000025,0,4.0590362548828125,3e-05,43094
641,43151,-1.3000000000000442,-0.8375000000000373,17.55000000000025,-17.60834312438965,4.465847015380859,3e-05,43151
642,43210,-0.9500000000000499,-0.8445000000000374,17.55000000000025,0,4.550558090209961,3e-05,43210
643,43262,-1.9000000000000465,-0.8920000000000372,17.55000000000025,0,3.7447032928466797,3e-05,43262
644,43342,2.9999999999999325,-0.8395000000000379,17.55000000000025,0,4.703728199005127,3e-05,43342
645,43399,-1.3000000000000371,-0.8310000000000382,17.55000000000025,-17.830455780029297,3.879356861114502,3e-05,43399
646,43456,-1.3000000000000478,-0.8310000000000382,17.55000000000025,0,4.075680732727051,3e-05,43456
647,43517,-0.600000000000052,-0.8120000000000388,17.55000000000025,-17.937053680419922,4.595718860626221,3e-05,43517
648,43571,-1.5500000000000327,-0.807500000000039,17.55000000000025,-17.82077407836914,4.772365093231201,3e-05,43571
649,43617,-2.3999999999999844,-0.8255000000000382,17.55000000000025,-17.77379608154297,4.193792343139648,3e-05,43617
650,43684,0.9999999999999423,-0.7930000000000388,17.55000000000025,0,3.874520778656006,3e-05,43684
651,43767,-2.250000000000081,-0.7995000000000388,17.55000000000025,-17.807514190673828,4.139180660247803,3e-05,43767
652,43826,-0.9500000000000499,-0.789000000000039,17.55000000000025,0,4.635763168334961,3e-05,43826
653,43887,-0.600000000000052,-0.7725000000000398,17.55000000000025,-18.02072525024414,4.425167560577393,3e-05,43887
654,43939,-1.900000000000042,-0.7970000000000398,17.55000000000025,-17.77372169494629,4.157561302185059,3e-05,43939
655,44009,1.2499999999999387,-0.7950000000000397,17.55000000000025,-18.02501106262207,4.24071741104126,3e-05,44009
656,44089,-1.400000000000082,-0.8055000000000399,17.55000000000025,-18.018569946289062,4.061825275421143,3e-05,44089
657,44148,-0.9500000000000526,-0.8090000000000398,17.55000000000025,0,4.327097415924072,3e-05,44148
658,44240,-3.150000000000084,-0.8575000000000403,17.55000000000025,0,4.44449520111084,3e-05,44240
659,44301,-0.600000000000052,-0.8540000000000402,17.55000000000025,-17.72927474975586,4.871375560760498,3e-05,44301
660,44348,-2.499999999999984,-0.8695000000000398,17.55000000000025,0,4.262819290161133,3e-05,44348
661,44405,-1.3000000000000478,-0.8660000000000397,17.55000000000025,-18.068809509277344,4.33314323425293,3e-05,44405
662,44463,-1.4000000000000474,-0.8575000000000405,17.55000000000025,-17.89732551574707,3.880661964416504,3e-05,44463
663,44513,-2.2500000000000107,-0.8670000000000401,17.55000000000025,-17.74507713317871,3.8544516563415527,3e-05,44513
664,44560,-2.499999999999984,-0.8825000000000395,17.55000000000025,0,4.40550422668457,3e-05,44560
665,44624,0.1999999999999451,-0.9215000000000413,17.55000000000025,0,4.59980583190918,3e-05,44624
666,44676,-1.9000000000000457,-0.9215000000000417,17.55000000000025,0,4.2278337478637695,3e-05,44676
667,44727,-2.3499999999999863,-0.9250000000000412,17.55000000000025,-18.00007438659668,4.30707311630249,3e-05,44727
668,44789,-0.1500000000000492,-0.947500000000041,17.55000000000025,-17.896926879882812,4.368719100952148,3e-05,44789
669,44870,4.550000000000057,-0.9120000000000398,17.55000000000025,0,4.506956100463867,3e-05,44870
670,44917,-2.499999999999984,-0.9170000000000396,17.55000000000025,-17.807130813598633,4.57135534286499,3e-05,44917
671,45013,-0.2500000000000968,-0.9030000000000399,17.55000000000025,-17.97736930847168,4.592105865478516,3e-05,45013
672,45065,-1.9000000000000181,-0.9055000000000397,17.55000000000025,-17.776700973510742,4.210330009460449,3e-05,45065
673,45122,-1.3000000000000442,-0.9470000000000396,17.55000000000025,0,4.634772300720215,3e-05,45122
674,45179,-1.3000000000000442,-0.9300000000000388,17.55000000000025,-17.914024353027344,4.547316551208496,3e-05,45179
675,45240,-0.600000000000052,-0.916000000000039,17.55000000000025,0,4.84920072555542,3e-05,45240
676,45292,-1.9000000000000261,-0.9600000000000389,17.55000000000025,0,4.152292728424072,3e-05,45292
677,45347,-1.6500000000000457,-0.9540000000000396,17.55000000000025,-17.849210739135742,4.072656631469727,3e-05,45347
678,45404,-1.3000000000000478,-0.9540000000000397,17.55000000000025,0,4.043292999267578,3e-05,45404
679,45459,-1.6500000000000457,-0.9540000000000397,17.55000000000025,-17.935306549072266,3.945117235183716,3e-05,45459
680,45550,4.10000000000016,-0.9870000000000401,17.55000000000025,0,4.811089992523193,3e-05,45550
681,45625,1.2999999999999323,-0.9375000000000402,17.55000000000025,-17.89906120300293,3.9787349700927734,3e-05,45625
682,45677,-1.90000000000002,-0.9365000000000401,17.55000000000025,-17.616928100585938,4.437735557556152,3e-05,45677
683,45738,-0.600000000000052,-0.9595000000000401,17.55000000000025,0,3.7827014923095703,3e-05,45738
684,45836,10.550000000000225,-0.8490000000000373,17.55000000000025,0,4.493061065673828,3e-05,45836
685,45898,-0.7000000000000535,-0.8360000000000376,17.55000000000025,0,3.8728506565093994,3e-05,45898
686,45951,-2.0000000000000453,-0.8765000000000375,17.55000000000025,-17.891542434692383,4.057895660400391,3e-05,45951
687,46017,0.5499999999999483,-0.8485000000000379,17.55000000000025,-17.82855224609375,4.526108264923096,3e-05,46017
688,46072,-1.6500000000000457,-0.8565000000000377,17.55000000000025,0,4.573234558105469,3e-05,46072
689,46136,0.19999999999994955,-0.8380000000000379,17.55000000000025,0,4.685173988342285,3e-05,46136
690,46188,-1.9000000000000234,-0.8510000000000377,17.55000000000025,0,4.182220935821533,3e-05,46188
691,46238,-2.2499999999999876,-0.904000000000037,17.55000000000025,0,4.341570854187012,3e-05,46238
692,46291,-2.0000000000000036,-0.9250000000000363,17.55000000000025,-17.928308486938477,3.8889822959899902,3e-05,46291
693,46339,-2.5999999999999863,-0.9415000000000358,17.55000000000025,-17.832111358642578,4.883179664611816,3e-05,46339
694,46416,4.4000000000000155,-0.8775000000000353,17.55000000000025,0,3.660342216491699,3e-05,46416
695,46477,-0.6000000000000512,-0.8785000000000351,17.55000000000025,-17.85079002380371,4.370774745941162,3e-05,46477
696,46534,-1.3000000000000442,-0.9085000000000352,17.55000000000025,0,4.143051624298096,3e-05,46534
697,46600,0.549999999999943,-0.911000000000035,17.55000000000025,0,4.0483245849609375,3e-05,46600
698,46683,5.450000000000184,-0.787000000000032,17.55000000000025,-17.9302978515625,4.194952964782715,3e-05,46683
699,46763,4.100000000000171,-0.7260000000000301,17.55000000000025,-17.722728729248047,3.6053457260131836,3e-05,46763
700,46841,3.750000000000173,-0.6695000000000282,17.55000000000025,-17.813217163085938,4.162204742431641,3e-05,46841
701,46911,1.2499999999999423,-0.6345000000000286,17.55000000000025,-17.798978805541992,3.9227170944213867,3e-05,46911
702,46991,0.7999999999999252,-0.6285000000000289,17.55000000000025,-17.858755111694336,4.649456977844238,3e-05,46991
703,47082,-3.0500000000000425,-0.6230000000000285,17.55000000000025,0,4.819216728210449,3e-05,47082
704,47135,-2.000000000000007,-0.6785000000000281,17.55000000000025,-17.954086303710938,4.285367965698242,3e-05,47135
705,47187,-1.8999999999999915,-0.6750000000000281,17.55000000000025,-17.754596710205078,3.8513989448547363,3e-05,47187
706,47301,-4.250000000000125,-0.7045000000000289,17.55000000000025,-17.88522720336914,4.388806343078613,3e-05,47301
707,47358,-1.3000000000000442,-0.7265000000000288,17.55000000000025,0,4.132072448730469,3e-05,47358
708,47408,-2.250000000000022,-0.7525000000000283,17.55000000000025,0,4.562457084655762,3e-05,47408
709,47565,-1.3999999999995127,-0.7755000000000228,17.55000000000025,-17.847064971923828,4.267763137817383,3e-05,47565
710,47622,-1.300000000000047,-0.7955000000000225,17.55000000000025,0,4.404105186462402,3e-05,47622
711,47677,-1.6500000000000457,-0.790500000000023,17.55000000000025,-17.850488662719727,4.577183723449707,3e-05,47677
712,47769,-0.40000000000009184,-0.8160000000000234,17.55000000000025,-17.853347778320312,4.205344200134277,3e-05,47769
713,47852,-1.700000000000082,-0.8200000000000236,17.55000000000025,0,4.093074321746826,3e-05,47852
714,47907,-1.6500000000000492,-0.8140000000000244,17.55000000000025,-17.84539794921875,4.833585739135742,3e-05,47907
715,47991,5.90000000000019,-0.749000000000022,17.55000000000025,-17.88702392578125,4.226271629333496,3e-05,47991
716,48053,-0.7000000000000526,-0.7450000000000219,17.55000000000025,-17.847211837768555,4.192096710205078,3e-05,48053
717,48100,-2.499999999999984,-0.7465000000000218,17.55000000000025,0,4.380755424499512,3e-05,48100
718,48192,-3.7000000000000703,-0.7560000000000217,17.55000000000025,0,4.364991664886475,3e-05,48192
719,48247,-1.649999999999996,-0.795000000000021,17.55000000000025,-17.971202850341797,4.706361770629883,3e-05,48247
720,48338,7.950000000000205,-0.696500000000019,17.55000000000025,0,4.6217546463012695,3e-05,48338
721,48391,-2.0000000000000018,-0.7255000000000185,17.55000000000025,-17.81175994873047,4.152954578399658,3e-05,48391
722,48444,-2.000000000000016,-0.7395000000000179,17.55000000000025,0,4.077824592590332,3e-05,48444
723,48525,-1.5000000000000755,-0.7380000000000182,17.55000000000025,-17.772031784057617,4.865342140197754,3e-05,48525
724,48591,0.549999999999943,-0.7235000000000177,17.55000000000025,-18.032257080078125,4.156365871429443,3e-05,48591
725,48640,-2.149999999999987,-0.7135000000000169,17.55000000000025,0,4.579557418823242,3e-05,48640
726,48719,-1.8500000000000725,-0.7120000000000172,17.55000000000025,-17.84857940673828,4.123358726501465,3e-05,48719
727,48771,-1.900000000000019,-0.7110000000000174,17.55000000000025,-17.949050903320312,4.367100715637207,3e-05,48771
728,48823,-1.9000000000000368,-0.7100000000000175,17.55000000000025,-17.821624755859375,4.368077754974365,3e-05,48823
729,48898,0.1999999999999309,-0.6720000000000175,17.55000000000025,0,3.874882221221924,3e-05,48898
730,48959,-0.6000000000000512,-0.6685000000000175,17.55000000000025,-17.910961151123047,4.210877418518066,3e-05,48959
731,49035,1.199999999999931,-0.636500000000018,17.55000000000025,-17.928186416625977,4.346152305603027,3e-05,49035
732,49091,-1.2000000000000464,-0.6810000000000183,17.55000000000025,-17.741474151611328,4.443771839141846,3e-05,49091
733,49146,-1.650000000000027,-0.6750000000000188,17.55000000000025,0,4.203333854675293,3e-05,49146
734,49196,-2.249999999999983,-0.681000000000018,17.55000000000025,0,4.232841491699219,3e-05,49196
735,49254,-0.8500000000000449,-0.6680000000000186,17.55000000000025,0,4.051468372344971,3e-05,49254
736,49313,-0.9500000000000499,-0.6575000000000187,17.55000000000025,-17.99341583251953,3.833127021789551,3e-05,49313
737,49376,-0.2500000000000542,-0.6410000000000192,17.55000000000025,0,3.8712003231048584,3e-05,49376
738,49427,-2.3499999999999828,-0.6550000000000185,17.55000000000025,-17.821557998657227,4.318453788757324,3e-05,49427
739,49482,-1.6500000000000457,-0.6485000000000183,17.55000000000025,0,4.104079246520996,3e-05,49482
740,49565,-2.250000000000056,-0.6520000000000179,17.55000000000025,-17.9034423828125,4.375945091247559,3e-05,49565
741,49622,-1.3000000000000442,-0.6520000000000179,17.55000000000025,0,4.622150897979736,3e-05,49622
742,49675,-1.9999999999999911,-0.6625000000000172,17.55000000000025,-17.850767135620117,3.814985513687134,3e-05,49675
743,49736,-0.6000000000000485,-0.6495000000000175,17.55000000000025,0,4.088189125061035,3e-05,49736
744,49783,-2.499999999999984,-0.7045000000000166,17.55000000000025,-17.719959259033203,4.64516544342041,3e-05,49783
745,49847,0.1999999999999451,-0.6895000000000167,17.55000000000025,-17.942317962646484,4.018750190734863,3e-05,49847
746,49902,-1.6500000000000457,-0.6930000000000167,17.55000000000025,0,4.146121978759766,3e-05,49902
747,49973,1.699999999999938,-0.6700000000000169,17.55000000000025,-17.73387336730957,5.17972469329834,3e-05,49973
748,50038,0.09999999999994369,-0.6535000000000172,17.55000000000025,0,4.175269603729248,3e-05,50038
749,50098,-1.050000000000047,-0.6400000000000177,17.55000000000025,0,3.9847843647003174,3e-05,50098
750,50199,5.850000000000257,-0.5915000000000145,17.55000000000025,-17.83051109313965,4.131768226623535,3e-05,50199
751,50295,0.8499999999999055,-0.5605000000000147,17.55000000000025,-17.827787399291992,4.216703414916992,3e-05,50295
752,50370,2.9499999999999345,-0.5215000000000147,17.55000000000025,0,4.8851118087768555,3e-05,50370
753,50423,-2.0000000000000355,-0.5355000000000146,17.55000000000025,-17.868011474609375,4.415165901184082,3e-05,50423
754,50502,3.0999999999999295,-0.4855000000000149,17.55000000000025,0,3.8824503421783447,3e-05,50502
755,50556,-1.5500000000000442,-0.5135000000000148,17.55000000000025,0,3.926806926727295,3e-05,50556
756,50616,-0.5000000000000506,-0.5045000000000144,17.55000000000025,0,4.54742431640625,3e-05,50616
757,50703,-3.2000000000000695,-0.5270000000000146,17.55000000000025,-17.95852279663086,4.504060745239258,3e-05,50703
758,50753,-2.2499999999999876,-0.5180000000000136,17.55000000000025,-17.844284057617188,3.9909777641296387,3e-05,50753
759,50816,-0.2500000000000542,-0.5145000000000136,17.55000000000025,0,3.8065247535705566,3e-05,50816
760,50863,-2.499999999999984,-0.5145000000000136,17.55000000000025,-17.801502227783203,4.780227184295654,3e-05,50863
761,50949,0.7499999999999183,-0.494000000000014,17.55000000000025,-17.988832473754883,3.707263469696045,3e-05,50949
762,51000,-2.3499999999999828,-0.5035000000000133,17.55000000000025,0,4.6450676918029785,3e-05,51000
763,51051,-2.3499999999999828,-0.5045000000000129,17.55000000000025,-17.703340530395508,4.145666122436523,3e-05,51051
764,51146,-0.7000000000000952,-0.48650000000001403,17.55000000000025,0,3.773820400238037,3e-05,51146
765,51230,4.80000000000017,-0.44050000000001177,17.55000000000025,0,4.215007781982422,3e-05,51230
766,51280,-2.249999999999992,-0.4440000000000113,17.55000000000025,0,4.544267177581787,3e-05,51280
767,51372,0.6999999999999096,-0.41350000000001236,17.55000000000025,0,4.962222576141357,3e-05,51372
768,51434,-0.15000000000005276,-0.41350000000001236,17.55000000000025,0,4.196690559387207,3e-05,51434
769,51502,0.8999999999999417,-0.4500000000000135,17.55000000000025,0,4.442330837249756,3e-05,51502
770,51568,0.549999999999943,-0.4195000000000143,17.55000000000025,0,4.191641807556152,3e-05,51568
771,51639,-1.0500000000000655,-0.427500000000014,17.55000000000025,-17.837324142456055,3.927185297012329,3e-05,51639
772,51692,-2.000000000000024,-0.42850000000001404,17.55000000000025,0,4.014591217041016,3e-05,51692
773,51786,-1.1500000000000954,-0.42700000000001453,17.55000000000025,0,4.114267349243164,3e-05,51786
774,51843,-1.3000000000000478,-0.4270000000000146,17.55000000000025,-17.929092407226562,4.2498626708984375,3e-05,51843
775,51904,-0.600000000000052,-0.4270000000000145,17.55000000000025,0,4.098718643188477,3e-05,51904
776,51977,2.0499999999999394,-0.38750000000001483,17.55000000000025,-17.874635696411133,3.9709525108337402,3e-05,51977
777,52024,-2.499999999999984,-0.39600000000001423,17.55000000000025,0,4.27626895904541,3e-05,52024
778,52079,-1.6500000000000448,-0.39950000000001423,17.55000000000025,-17.82830810546875,3.8424606323242188,3e-05,52079
779,52135,-1.2000000000000464,-0.39500000000001423,17.55000000000025,-18.00275421142578,4.003509044647217,3e-05,52135
780,52192,-1.3000000000000522,-0.4490000000000164,17.55000000000025,0,4.388166427612305,3e-05,52192
781,52264,-1.150000000000067,-0.47350000000001635,17.55000000000025,0,4.278902053833008,3e-05,52264
782,52314,-2.2499999999999885,-0.477000000000016,17.55000000000025,0,4.036945343017578,3e-05,52314
783,52371,-1.3000000000000362,-0.4840000000000158,17.55000000000025,-17.917028427124023,4.489019393920898,3e-05,52371
784,52426,-1.65000000000005,-0.6060000000000185,17.55000000000025,0,4.178075790405273,3e-05,52426
785,52550,0.2500000000002798,-0.5965000000000154,17.55000000000025,0,4.0288777351379395,3e-05,52550
786,52605,-1.6500000000000394,-0.5930000000000153,17.55000000000025,-18.029386520385742,4.096612930297852,3e-05,52605
787,52691,-2.5500000000000744,-0.6240000000000155,17.55000000000025,-17.807144165039062,3.878960609436035,3e-05,52691
788,52741,-2.2499999999999893,-0.6300000000000151,17.55000000000025,-17.96000862121582,4.700895309448242,3e-05,52741
789,52800,-0.9500000000000499,-0.641500000000015,17.55000000000025,0,4.296877861022949,3e-05,52800
790,52861,-0.6000000000000476,-0.6285000000000153,17.55000000000025,-17.741165161132812,4.32110071182251,3e-05,52861
791,52911,-2.249999999999994,-0.6285000000000153,17.55000000000025,-17.93333625793457,3.8551483154296875,3e-05,52911
792,52964,-2.0000000000000373,-0.6285000000000156,17.55000000000025,0,4.688448905944824,3e-05,52964
793,53025,-0.600000000000052,-0.6085000000000163,17.55000000000025,-17.983600616455078,4.478157043457031,3e-05,53025
794,53075,-2.249999999999983,-0.6750000000000164,17.55000000000025,-17.938125610351562,4.626009941101074,3e-05,53075
795,53163,-8.615330671091215e-14,-0.6690000000000167,17.55000000000025,-17.812313079833984,4.079117774963379,3e-05,53163
796,53217,-1.5500000000000442,-0.6715000000000165,17.55000000000025,-17.807973861694336,4.259855270385742,3e-05,53217
797,53267,-2.2500000000000284,-0.6995000000000162,17.55000000000025,-17.82093620300293,4.561768531799316,3e-05,53267
798,53329,-0.1500000000000572,-0.7555000000000187,17.55000000000025,-17.925071716308594,4.369159698486328,3e-05,53329
799,53390,-0.6000000000000476,-0.8025000000000211,17.55000000000025,0,4.0864458084106445,3e-05,53390
800,53466,2.8499999999999366,-0.8115000000000233,17.55000000000025,0,3.8707306385040283,3e-05,53466
801,53521,-1.65000000000005,-0.8405000000000232,17.55000000000025,-17.73016357421875,3.9233498573303223,3e-05,53521
802,53615,-0.6000000000000902,-0.8545000000000234,17.55000000000025,-17.92296600341797,4.564824104309082,3e-05,53615
803,53679,0.1999999999999451,-0.8220000000000236,17.55000000000025,-17.86656379699707,3.7089247703552246,3e-05,53679
804,53729,-2.249999999999983,-0.8245000000000233,17.55000000000025,-17.9672794342041,4.401577949523926,3e-05,53729
805,53788,-0.9500000000000499,-0.8150000000000239,17.55000000000025,0,4.0630998611450195,3e-05,53788
806,53884,2.5000000000000666,-0.7475000000000217,17.55000000000025,0,4.035984992980957,3e-05,53884
807,53943,-0.9500000000000464,-0.744000000000022,17.55000000000025,-18.016124725341797,4.292263984680176,3e-05,53943
808,53998,-1.6500000000000457,-0.7380000000000222,17.55000000000025,0,4.344316482543945,3e-05,53998
809,54057,-0.9500000000000499,-0.7335000000000275,17.55000000000025,-17.893545150756836,4.9298601150512695,3e-05,54057
810,54112,-1.6500000000000092,-0.7370000000000271,17.55000000000025,0,3.944322109222412,3e-05,54112
811,54206,-1.7000000000000979,-0.7375000000000277,17.55000000000025,0,4.667290210723877,3e-05,54206
812,54256,-2.249999999999985,-0.7560000000000267,17.55000000000025,0,4.049879550933838,3e-05,54256
813,54315,-0.9500000000000499,-0.7485000000000263,17.55000000000025,-17.934450149536133,4.535382270812988,3e-05,54315
814,54373,-1.4000000000000137,-0.746000000000026,17.55000000000025,-17.85957908630371,3.8850412368774414,3e-05,54373
815,54425,-1.9000000000000057,-0.8240000000000279,17.55000000000025,-17.70416259765625,4.5080132484436035,3e-05,54425
